step,time_min,time_h,load_multiplier,pv_multiplier,pv_generation_kw,v_min,v_max,v_mean,v_min_bus,v_max_bus,violating_buses_count,overvoltage_buses_count,undervoltage_buses_count,losses_kw,control_mode,total_q_dispatch_kvar,total_p_curtailment_kw,ders_controlled,optimization_status,sensitivity_cache_hit,overv_sourcebus,overv_650,overv_rg60,overv_633,overv_634,overv_671,overv_645,overv_646,overv_692,overv_675,overv_611,overv_652,overv_670,overv_632,overv_680,overv_684
104,520,8.666666666666666,0.9233333333333333,0.6066666666666666,2347.7999999999997,0.9999973922406024,1.03744915283729,1.0108980436373587,650,rg60,0,0,0,51.59906811895144,optimization,0,0,0,no action needed,False,1.0000214645897796,0.9999973922406024,1.03744915283729,1.0155860200692173,1.0014031081143895,1.0043086461279425,1.0022093636724372,1.0010697011345764,1.0043086426788863,1.003080451149665,1.0198140025847307,1.028715937678036,1.011855236149257,1.0164351014488768,1.0045957507976069,1.0235187269244466
105,525,8.75,0.925,0.62,2399.4,0.9999976385904898,1.0374502009684525,1.011181943635628,650,rg60,0,0,0,52.5945789659063,optimization,0,0,0,no action needed,False,1.0000217165333096,0.9999976385904898,1.0374502009684525,1.0157304767619972,1.001613166830394,1.0045078559023461,1.0021383101199515,1.0010089136651894,1.0045078524871938,1.0032854505939506,1.0210592295015304,1.029691326536723,1.0119962101764994,1.016550484201546,1.0048035501417083,1.0245487151587658
106,530,8.833333333333334,0.9266666666666667,0.6333333333333334,2451.0000000000005,0.9999978729216904,1.0374512317431954,1.0114652558836759,650,rg60,0,0,0,53.654347409863256,optimization,0,0,0,no action needed,False,1.000021959340758,0.9999978729216904,1.0374512317431954,1.0158740732956975,1.001822113290231,1.0047067369444156,1.0020702445513918,1.0009511314431252,1.0047067335631181,1.0034901035190185,1.0223084399032938,1.030655670533348,1.012136377666635,1.0166649827862724,1.0050111173073972,1.0255753053292245
107,535,8.916666666666666,0.9283333333333333,0.6466666666666666,2502.6,0.9999980952772213,1.0374522452268116,1.0117479862705006,650,rg60,0,0,0,54.7781884576096,optimization,0,0,0,no action needed,False,1.0000221930451219,0.9999980952772213,1.0374522452268116,1.0160168159336598,1.002029957304975,1.0049052985146298,1.0020051563225474,1.0008963436931004,1.0049052951671393,1.0036944195485897,1.0235616009193074,1.0316090368326203,1.0122757455178286,1.0167786028366173,1.0052184617055673,1.0265985124822723
108,540,9.0,0.93,0.66,2554.2000000000003,0.9999983056913903,1.037453241464724,1.0120301368158748,650,rg60,0,0,0,55.9659236171005,optimization,0,0,0,no action needed,False,1.0000224176721024,0.9999983056913903,1.037453241464724,1.0161587087864874,1.0022367064564743,1.0051035456674062,1.0019430331399986,1.0008445379851727,1.005103542353676,1.003898404068389,1.0248186646272373,1.032551486100849,1.0124143177847278,1.016891347843399,1.0054255885420051,1.0276183408699566
109,545,9.083333333333334,0.9316666666666668,0.67,2592.9,0.999998370233201,1.0374538377432565,1.0122165141770005,650,rg60,0,0,0,56.92828018717966,optimization,0,0,0,no action needed,False,1.000022513767787,0.999998370233201,1.0374538377432565,1.016245067041256,1.0023626967590704,1.005220674935698,1.0018769970833596,1.000785505671845,1.005220671644764,1.004018312054968,1.0257069965768946,1.0332152731235236,1.0124947594213454,1.0169569103475273,1.0055494411888806,1.0283361992386344
110,550,9.166666666666666,0.9333333333333333,0.6799999999999999,2631.6,0.9999984283400695,1.0374544247265993,1.0124026033363807,650,rg60,0,0,0,57.92495835451259,optimization,0,0,0,no action needed,False,1.0000226049716747,0.9999984283400695,1.0374544247265993,1.0163309849373596,1.002488116682746,1.0053376697140954,1.0018126038764343,1.0007281258501408,1.0053376664459377,1.0041380775547475,1.0265975444784348,1.0338731188442163,1.0125747941299428,1.0170220168676938,1.0056732141983504,1.0290522617636473
111,555,9.25,0.935,0.69,2670.2999999999997,0.999998480043338,1.037455002460125,1.0125884093980444,650,rg60,0,0,0,58.95589203831035,optimization,0,0,0,no action needed,False,1.00002269130759,0.999998480043338,1.037455002460125,1.016416467822593,1.0026129743014187,1.0054545386494531,1.0017498542783385,1.0006723992034257,1.0054545354040514,1.0042577097777716,1.0274902979824099,1.034525047398808,1.012654428178581,1.0170866723908103,1.0057969162446991,1.0297665349252947
112,560,9.333333333333334,0.9366666666666666,0.7000000000000001,2709.0000000000005,0.9999985253553297,1.0374555709625255,1.0127739345361644,650,rg60,0,0,0,60.02103004961528,optimization,0,0,0,no action needed,False,1.0000227727849893,0.9999985253553297,1.0374555709625255,1.0165015175889633,1.0027372728021655,1.00557128489708,1.0016887431996082,1.0006183205893908,1.0055712816744153,1.0043772120028445,1.0283852447155168,1.0351710872456452,1.012733663664169,1.017150878552188,1.005920550592675,1.0304790259511225
113,565,9.416666666666666,0.9383333333333332,0.71,2747.7,0.9999985642870709,1.037456130247878,1.012959179245477,650,rg60,0,0,0,61.12031447732799,optimization,0,0,0,no action needed,False,1.0000228494120833,0.9999985642870709,1.037456130247878,1.0165861354427015,1.0028610146869934,1.0056879099915623,1.001629267512059,1.000565886829003,1.005687906791616,1.0044965858823969,1.0292823704383098,1.0358112545829512,1.0128125017049443,1.0172146363039227,1.0060441188771685,1.0311897349369732
114,570,9.5,0.94,0.72,2786.4,0.9999985968523282,1.037456680337933,1.0131441457270767,650,rg60,0,0,0,62.2536924547807,optimization,0,0,0,no action needed,False,1.0000229211995146,0.9999985968523282,1.037456680337933,1.016670323696326,1.002984203550333,1.0058044178593604,1.0015714232910724,1.0005150939394083,1.0058044146821141,1.004615835464266,1.030181660241993,1.0364455758858286,1.0128909449430459,1.0172779477044624,1.0061676251339173,1.0318986668513244
115,575,9.583333333333334,0.94,0.725,2805.75,0.9999987802941801,1.0374572292084887,1.0132860504331922,650,rg60,0,0,0,62.78142991915167,optimization,0,0,0,no action needed,False,1.0000230871128506,0.9999987802941801,1.0374572292084887,1.0167510876247148,1.0031020975098393,1.0059251364969415,1.0015859463588332,1.000534635798698,1.0059251333360026,1.004740940968435,1.030745804327144,1.036831645619377,1.0129757579546255,1.0173461071775602,1.006291862945262,1.0323415541981227
116,580,9.666666666666666,0.94,0.73,2825.1,0.9999989618692138,1.0374577753869567,1.0134278457208676,650,rg60,0,0,0,63.31924715933447,optimization,0,0,0,no action needed,False,1.000023251607503,0.9999989618692138,1.0374577753869567,1.0168317061524965,1.003219809417003,1.0060457819051418,1.0016008839543151,1.000554594386188,1.0060457787605008,1.0048659695047943,1.0313104176299939,1.037216116680687,1.0130604303449453,1.017414117878061,1.00641604126813,1.0327838947879526
117,585,9.75,0.94,0.735,2844.45,0.999999141576598,1.0375989922855198,1.0135695299648537,650,652,0,0,0,63.86713171195244,optimization,0,0,0,no action needed,False,1.0000234146827223,0.999999141576598,1.0374583188708686,1.016912178535457,1.003337337869196,1.0061663528918583,1.001616233756958,1.0005749673963829,1.0061663497635058,1.0049909198339761,1.0318754882819676,1.0375989922855198,1.0131449612841377,1.0174819791638303,1.0065401588850384,1.0332256843596417
118,590,9.833333333333334,0.94,0.74,2863.8,0.9999993194179221,1.0379802776133036,1.0137111036550477,650,652,0,0,0,64.42507678627703,optimization,0,0,0,no action needed,False,1.000023576339727,0.9999993194179221,1.0374588596626195,1.016992505050843,1.0034546833443834,1.006286849970737,1.0016319947553252,1.000595753810096,1.0062868468586632,1.0051157924926157,1.0324410154732937,1.0379802776133036,1.0132293510915307,1.0175496912708921,1.0066642163292743,1.0336669249995358
119,595,9.916666666666666,0.94,0.745,2883.15,0.9999994953950213,1.038359974092274,1.0138525669297138,650,652,0,0,0,64.99307225023011,optimization,0,0,0,no action needed,False,1.0000237365798783,0.9999994953950213,1.0374593977644941,1.0170726858982009,1.0035718462489303,1.0064072733882388,1.0016481667239112,1.0006169533946594,1.006407270292435,1.0052405877500987,1.0330069983156762,1.038359974092274,1.0133135999547327,1.0176172543584425,1.0067882138623445,1.0341076168560837
120,600,10.0,0.94,0.75,2902.5,0.9999996695117784,1.0387380832301323,1.0139939201370953,650,652,0,0,0,65.57110352811851,optimization,0,0,0,no action needed,False,1.0000238954061924,0.9999996695117784,1.037459933182812,1.0171527217525387,1.0036888274732823,1.0065276241923684,1.0016647500782283,1.0006385665541329,1.0065276211128251,1.0053653066788544,1.0335734337318723,1.0387380832301323,1.0133977086628134,1.0176846690649306,1.0069121525384441,1.0345477590223195
121,605,10.083333333333334,0.9383333333333332,0.755,2921.85,1.0000001788601958,1.0392558788813553,1.0142339004840126,650,652,0,0,0,66.06685591598249,optimization,0,0,0,no action needed,False,1.000024314969966,1.0000001788601958,1.0374610176105548,1.0173099818098639,1.00391828529519,1.0067725577256894,1.0017673949810584,1.0007492232266753,1.0067725546722879,1.0056206241989418,1.0343671081945847,1.0392558788813553,1.0135728294625388,1.0178249937416763,1.0071606855040427,1.0351647786095781
122,610,10.166666666666666,0.9366666666666666,0.76,2941.2,1.000000685624187,1.0397717724513347,1.014473654448873,650,652,0,0,0,66.57688668249953,optimization,0,0,0,no action needed,False,1.0000247325712153,1.000000685624187,1.037462098326527,1.0174669894376331,1.0041474305134486,1.0070172840338023,1.0018704353758245,1.0008602780706155,1.0070172810065197,1.0058757240507326,1.0351610023458189,1.0397717724513347,1.0137476897193725,1.017965065791213,1.0074090247207963,1.0357809771429258
123,615,10.25,0.935,0.765,2960.55,1.000001005925334,1.0363888601964566,1.012960239492793,650,611,0,0,0,67.82694642736426,optimization,0,0,0,no action needed,False,1.0000250119561376,1.000001005925334,1.0353796009452254,1.0155057132636023,1.0022487484443456,1.0051133564679078,1.00197003576205,1.0009683068335526,1.0051133534681138,1.0039733441205785,1.0363888601964566,1.0339766972387445,1.011787970380047,1.015980210943258,1.0055130400147503,1.0334185759245829
124,620,10.333333333333334,0.9333333333333333,0.77,2979.9,1.0000015049302073,1.037187819690538,1.0132003483911616,650,611,0,0,0,68.37802850946677,optimization,0,0,0,no action needed,False,1.0000254236600952,1.0000015049302073,1.035380668020794,1.0156624860425596,1.0024778264446377,1.005358366600919,1.0020743606881828,1.001080655440026,1.0053583636273309,1.0042287575777225,1.037187819690538,1.0344893827583073,1.011962619630993,1.0161199458910521,1.0057617419506397,1.0340356513045772
125,625,10.416666666666666,0.9316666666666668,0.775,2999.25,1.000002005134226,1.0379851708335115,1.013440837668917,650,611,0,0,0,68.93939161228616,optimization,0,0,0,no action needed,False,1.0000258363247028,1.000002005134226,1.035381737359059,1.0158201612644113,1.0027105044851368,1.0056039739204332,1.0021802495878318,1.0011945628479024,1.005603970973025,1.0044847571073003,1.0379851708335115,1.0350002909076954,1.012137826187533,1.0162602522513309,1.0060110510258184,1.0346510524927528
126,630,10.5,0.93,0.78,3018.6,1.0000025033007616,1.0387824595135833,1.0136811870912772,650,611,0,0,0,69.51445265100502,optimization,0,0,0,no action needed,False,1.0000262474494936,1.0000025033007616,1.0353828038653352,1.0159777533052647,1.002943455779065,1.005849489616681,1.0022867101969677,1.0013090435815775,1.0058494866954282,1.004740654231369,1.0387824595135833,1.0355092978838238,1.0123128899887432,1.0164004253215915,1.0062602817406343,1.0352654909901173
127,635,10.583333333333334,0.9283333333333333,0.7816666666666667,3025.05,1.0000028908136134,1.0391995196003272,1.01382675891969,650,611,0,0,0,69.65843846191703,optimization,0,0,0,no action needed,False,1.0000265567640427,1.0000028908136134,1.0353835216462535,1.016081358187859,1.003095050449442,1.00601400647225,1.0023790799791104,1.001406077453136,1.0060140035662894,1.0049126373224109,1.0391995196003272,1.0357722077895546,1.0124315657463772,1.0164954269983804,1.0064260392354898,1.0355882006905057
128,640,10.666666666666666,0.9266666666666667,0.7833333333333333,3031.5,1.000003277769516,1.0396165050729436,1.0139722566470946,650,611,0,0,0,69.80546497356617,optimization,0,0,0,no action needed,False,1.000026865656041,1.000003277769516,1.0353842386339374,1.0161848905804483,1.00324655114048,1.0061784398170002,1.002471471294626,1.0015031336454168,1.006178436926324,1.0050845323995663,1.0396165050729436,1.036034808992543,1.012550162005603,1.0165903579742066,1.0065917147506003,1.03591071969426
129,645,10.75,0.925,0.785,3037.9500000000003,1.000003664182068,1.0400334186759943,1.0141176832037098,650,611,0,0,0,69.95552515631982,optimization,0,0,0,no action needed,False,1.000027174135999,1.000003664182068,1.0353849548499223,1.0162883532045484,1.0033979610878958,1.0063427944624619,1.0025638871987121,1.001600215204173,1.006342791587062,1.0052563445345215,1.0400334186759943,1.0362971046191352,1.0126686822162763,1.0166852209298607,1.0067573130541245,1.0362330513166014
130,650,10.833333333333334,0.9233333333333333,0.7866666666666667,3044.4,1.000004050050449,1.0404502651528802,1.0142630389700602,650,611,0,0,0,70.10862213970539,optimization,0,0,0,no action needed,False,1.0000274822032762,1.000004050050449,1.0353856702928286,1.0163917459169398,1.003549280222577,1.0065070702586645,1.002656327445384,1.0016973218876575,1.006507067398534,1.0054280735873278,1.0404502651528802,1.0365590950608032,1.0127871262048636,1.0167800157048343,1.006922834010023,1.0365551981239225
131,655,10.916666666666666,0.9216666666666667,0.7883333333333333,3050.85,1.0000044353755497,1.0408670386306351,1.0144083233467742,650,611,0,0,0,70.2647474995926,optimization,0,0,0,no action needed,False,1.0000277898584757,1.0000044353755497,1.0353863849631517,1.0164950687709278,1.0037005086028146,1.0066712670742124,1.0027487919834863,1.0017944536385364,1.0066712642293432,1.005599719431153,1.0408670386306351,1.0368207801062577,1.0129054939911137,1.0168747423583187,1.0070882774733103,1.0368771570611035
132,660,11.0,0.92,0.79,3057.3,1.0000048201577265,1.041283746668929,1.0145535372777028,650,611,0,0,0,70.42390463895943,optimization,0,0,0,no action needed,False,1.0000280971019606,1.0000048201577265,1.035387098862394,1.016598321946512,1.0038516464920124,1.006835385421372,1.0028412811957892,1.0018916108447888,1.0068353825917569,1.0057712825922416,1.041283746668929,1.0370821597876163,1.0130237858341506,1.0169694010503825,1.007253643972757,1.0371989319228532
133,665,11.083333333333334,0.9183333333333333,0.7916666666666667,3063.7500000000005,1.000005204397334,1.0417003818622448,1.0146986800915205,650,611,0,0,0,70.58608654746426,optimization,0,0,0,no action needed,False,1.0000284039339054,1.000005204397334,1.0353878119900484,1.01670150542691,1.0040026938776065,1.006999425066276,1.0029337944000947,1.0019887928168658,1.006999422251907,1.0059427628394555,1.0417003818622448,1.0373432359640735,1.013142001670448,1.0170639917704796,1.0074189332613688,1.0375205199353137
134,670,11.166666666666666,0.9166666666666667,0.7933333333333333,3070.2,1.000005588095094,1.0421169493571345,1.0148437523943001,650,611,0,0,0,70.75129314247016,optimization,0,0,0,no action needed,False,1.0000287103549206,1.000005588095094,1.0353885243478178,1.0168046193896287,1.0041536510020337,1.0071633864060996,1.003026332187327,1.0020860001488257,1.0071633836069693,1.0061141605825197,1.0421169493571345,1.037604007549842,1.013260141734289,1.0171585146821271,1.0075841457455301,1.0378419231186442
135,675,11.25,0.915,0.795,3076.65,1.000005971251376,1.0425334459989037,1.0149887540195743,650,611,0,0,0,70.91952070026592,optimization,0,0,0,no action needed,False,1.000029016365253,1.000005971251376,1.0353892359358683,1.0169076638937624,1.0043045179518257,1.0073272694684212,1.0031188941175746,1.0021832323968558,1.0073272666845223,1.0062854758549757,1.0425334459989037,1.0378644762632652,1.0133782060827448,1.0172529698430195,1.0077492814484879,1.0381631407563328
136,680,11.333333333333334,0.9133333333333333,0.7966666666666667,3083.1000000000004,1.000006353866474,1.0429498740809016,1.0151336852015787,650,611,0,0,0,71.09076805778935,optimization,0,0,0,no action needed,False,1.0000293219651297,1.000006353866474,1.0353899467546614,1.0170106389873579,1.0044552948272307,1.0074910743506476,1.0032114803811365,1.0022804897524167,1.0074910715819723,1.0064567087639344,1.0429498740809016,1.0381246416291154,1.0134961947713859,1.0173473572912115,1.0079143404726318,1.0384841737490542
137,685,11.416666666666666,0.9116666666666667,0.7983333333333333,3089.55,1.0000067359413867,1.0433662347704307,1.0152785462741154,650,611,0,0,0,71.26503279404372,optimization,0,0,0,no action needed,False,1.000029627155354,1.0000067359413867,1.0353906568061173,1.0171135449001951,1.0046059819026134,1.00765480147232,1.0033040912429438,1.002377772479662,1.0076547987188613,1.006627859738979,1.0433662347704307,1.038384503883249,1.013614108091444,1.017441677249426,1.0080793232390748,1.03880502279379
138,690,11.5,0.91,0.8,3096.0,1.00000711747581,1.0437825221810482,1.015423336420196,650,611,0,0,0,71.44230848763397,optimization,0,0,0,no action needed,False,1.000029931935551,1.00000711747581,1.0353913660882526,1.017216381410076,1.0047565789671635,1.0078184502116274,1.003396726123176,1.0024750799939106,1.007818447473377,1.0067989281609477,1.0437825221810482,1.0386440633035443,1.0137319457073926,1.0175359294988338,1.008244229115937,1.0391256850764918
139,695,11.583333333333334,0.9083333333333333,0.8,3096.0,1.0000074479119931,1.0440083300784395,1.0155211110164672,650,611,0,0,0,71.38121074275985,optimization,0,0,0,no action needed,False,1.0000301890237155,1.0000074479119931,1.035391907074581,1.0172926505180813,1.0048670587653443,1.007941935599531,1.0034816781306641,1.002563023429399,1.0079419328710937,1.0069283910191664,1.0440083300784395,1.038783668979782,1.013822020293327,1.0176080174074034,1.008367712986396,1.039301812174557
140,700,11.666666666666666,0.9066666666666667,0.8,3096.0,1.0000077782232972,1.0442340735683073,1.0156188592053743,650,611,0,0,0,71.320852966075,optimization,0,0,0,no action needed,False,1.0000304460176135,1.0000077782232972,1.0353924478877212,1.017368897592303,1.0049775114965893,1.0080653864184241,1.0035666100738554,1.0026509473081295,1.0080653836997975,1.007057817111401,1.0442340735683073,1.0389232437698501,1.0139120682867626,1.017680083885607,1.0084911622992037,1.0394778896471282
141,705,11.75,0.905,0.8,3096.0,1.0000081084136871,1.0444597553411585,1.0157165821031737,650,611,0,0,0,71.26123555836598,optimization,0,0,0,no action needed,False,1.0000307029203166,1.0000081084136871,1.0353929885340214,1.017445123466677,1.0050879381574467,1.008188804185601,1.003651522810907,1.002738852492747,1.0081888014767821,1.0071872080425621,1.0444597553411585,1.0390627890817978,1.014002090741484,1.0177521297395957,1.0086145785674823,1.0396539196785115
142,710,11.833333333333334,0.9033333333333333,0.8,3096.0,1.0000084384825063,1.0446853752191017,1.0158142793616793,650,611,0,0,0,71.20235749946,optimization,0,0,0,no action needed,False,1.0000309597312473,1.0000084384825063,1.0353935290116878,1.0175213279051993,1.0051983385158623,1.0083121884054902,1.0037364163463127,1.0028267389886816,1.008312185706476,1.0073165633176573,1.0446853752191017,1.0392023033867723,1.0140920873356987,1.017824154732754,1.0087379612953418,1.0398299014060792
143,715,11.916666666666666,0.9016666666666667,0.8,3096.0,1.0000087684298429,1.044910930578326,1.0159119510610797,650,611,0,0,0,71.14421926612269,optimization,0,0,0,no action needed,False,1.0000312164504919,1.0000087684298429,1.035394069321054,1.0175975110238513,1.0053087126875855,1.0084355393221653,1.0038212899761976,1.0029146060888317,1.0084355366329534,1.007445883181279,1.044910930578326,1.03934179009989,1.0141820582305667,1.0178961589829763,1.0088613107249071,1.0400058352463546
144,720,12.0,0.9,0.8,3096.0,1.0000090982564311,1.0451364255917686,1.0160095974308898,650,611,0,0,0,71.08681934972716,optimization,0,0,0,no action needed,False,1.0000314730786435,1.0000090982564311,1.0353946094635644,1.017673672907834,1.0054190607736269,1.0085588570786528,1.0039061448352327,1.0030024549312413,1.0085588543992399,1.0075751677822162,1.0451364255917686,1.0394812453604576,1.0142720035277533,1.0179681425711893,1.008984627001914,1.0401817213344706
145,725,12.083333333333334,0.8983333333333333,0.7983333333333333,3089.55,1.000009377830697,1.0451716627531331,1.0160603578465568,650,611,0,0,0,70.78640535239965,optimization,0,0,0,no action needed,False,1.0000316826568358,1.000009377830697,1.0353949825184372,1.0177233931466123,1.0054894621222965,1.0086421579560099,1.0039833234727888,1.0030809462229837,1.008642155281016,1.0076629999361308,1.0451716627531331,1.0395011371607152,1.0143343216282517,1.0180180818653766,1.009066668071526,1.0402133729221008
146,730,12.166666666666666,0.8966666666666667,0.7966666666666667,3083.1000000000004,1.000009657285377,1.0452069424667043,1.0161111121368487,650,611,0,0,0,70.48668060162714,optimization,0,0,0,no action needed,False,1.000031892144505,1.000009657285377,1.0353953554054356,1.0177731064638496,1.0055598583148095,1.0087254530759435,1.0040605294910034,1.0031594655991012,1.0087254504053684,1.0077508254368466,1.0452069424667043,1.039520919106509,1.0143966314602906,1.01806801308338,1.0091487050519847,1.04024498939847
147,735,12.25,0.895,0.795,3076.65,1.000009938343011,1.0452414641863677,1.0161621383756247,650,611,0,0,0,70.18583343483397,optimization,0,0,0,no action needed,False,1.000032102872577,1.000009938343011,1.0353957308380644,1.0178233350423551,1.0056320138405013,1.0088091076698338,1.00413828541721,1.003238532318126,1.0088091050036767,1.007839009928858,1.0452414641863677,1.0395406654834782,1.0144593042212222,1.0181183098193698,1.0092311013853241,1.0402762076400187
148,740,12.333333333333334,0.8933333333333333,0.7933333333333333,3070.2,1.0000102205975003,1.0452754150812051,1.0162133708559928,650,611,0,0,0,69.88429849596088,optimization,0,0,0,no action needed,False,1.0000323145271754,1.0000102205975003,1.0353961081754983,1.0178739560939294,1.0057055138582405,1.0088930355591235,1.004216468669274,1.0033180245685684,1.0088930328973833,1.0079274671441134,1.0452754150812051,1.0395603570080736,1.0145222524792574,1.0181688841437302,1.00931377132762,1.040307111565192
149,745,12.416666666666666,0.8916666666666667,0.7916666666666667,3063.7500000000005,1.0000105027238244,1.0453094173987778,1.0162645970488606,650,611,0,0,0,69.58348065486328,optimization,0,0,0,no action needed,False,1.0000325260847358,1.0000105027238244,1.0353964853327537,1.0179245680039797,1.005778998602359,1.008976957388592,1.0042946765005833,1.003397542144607,1.008976954731269,1.0080159174793355,1.0453094173987778,1.0395799422668242,1.0145851914509434,1.0182194490199936,1.0093964369092063,1.0403379867439821
150,750,12.5,0.89,0.79,3057.3,1.0000107847229052,1.0453434677049627,1.0163158165201418,650,611,0,0,0,69.28337343624106,optimization,0,0,0,no action needed,False,1.0000327375459501,1.0000107847229052,1.0353968623110985,1.0179751708225593,1.0058524679518743,1.0090608731475468,1.0043729093211975,1.0034770854610513,1.009060870494641,1.008104360924411,1.0453434677049627,1.0395994194919855,1.014648121208346,1.0182700045310957,1.009479098102366,1.040368830580276
151,755,12.583333333333334,0.8883333333333333,0.7883333333333333,3050.85,1.0000110665930213,1.0453775642176597,1.0163670288075817,650,611,0,0,0,68.98397871540932,optimization,0,0,0,no action needed,False,1.0000329489093935,1.0000110665930213,1.0353972391067794,1.018025764146162,1.0059259214949048,1.0091447820888384,1.0044511661898663,1.0035566535767864,1.0091447794403499,1.0081927967286592,1.0453775642176597,1.0396187899422096,1.014711041228766,1.018320550274111,1.0095617541609643,1.0403996428228357
152,760,12.666666666666666,0.8866666666666667,0.7866666666666667,3044.4,1.0000113483354232,1.0454117155887097,1.0164182349076465,650,611,0,0,0,68.68529903292048,optimization,0,0,0,no action needed,False,1.0000331601761732,1.0000113483354232,1.035397615723297,1.018076348309471,1.0059993595797738,1.0092286849907677,1.0045294485017395,1.0036362478929268,1.0092286823466967,1.008281225678666,1.0454117155887097,1.039638050661575,1.0147739519768746,1.0183710865753932,1.0096444058738123,1.0404304263110462
153,765,12.75,0.885,0.785,3037.9500000000003,1.000011629949358,1.0454459110629764,1.0164694335659041,650,611,0,0,0,68.38732823018842,optimization,0,0,0,no action needed,False,1.0000333713455374,1.000011629949358,1.0353979921576382,1.0181269230144852,1.006072781901734,1.0093125810255188,1.0046077550519603,1.0037158671963764,1.009312578385865,1.0083696469382213,1.0454459110629764,1.03965720374706,1.0148368530103087,1.0184216131487,1.009727052393777,1.0404611767249494
154,770,12.833333333333334,0.8833333333333333,0.7833333333333333,3031.5,1.0000119114363821,1.0454801575629913,1.0165206262052404,650,611,0,0,0,68.09007156088342,optimization,0,0,0,no action needed,False,1.0000335824189104,1.0000119114363821,1.0353983684146257,1.0181774888560355,1.0061461890619445,1.0093964715720185,1.0046860863927747,1.0037955120423183,1.0093964689367818,1.008458061894298,1.0454801575629913,1.0396762512593358,1.014899745163938,1.018472130581921,1.0098096951114393,1.0404918985781335
155,775,12.916666666666666,0.8816666666666667,0.7816666666666667,3025.05,1.000012192794701,1.0455144528459956,1.016571811811314,650,611,0,0,0,67.79352678756096,optimization,0,0,0,no action needed,False,1.0000337933947223,1.000012192794701,1.035398744489471,1.0182280452211094,1.0062195804456842,1.0094803553301825,1.0047644422545494,1.0038751821620715,1.0094803526993636,1.0085464692423767,1.0455144528459956,1.039695190252712,1.0149626276021466,1.0185226382638606,1.0098923327222933,1.040522589259782
156,780,13.0,0.88,0.78,3018.6,1.000012474025285,1.045548797576898,1.0166229906845792,650,611,0,0,0,67.49769297305761,optimization,0,0,0,no action needed,False,1.0000340042737823,1.000012474025285,1.0353991203843405,1.0182785923592148,1.0062929563084984,1.0095642327701808,1.0048428229934876,1.0039548779110743,1.0095642301437795,1.0086348694550056,1.045548797576898,1.0397140208120048,1.0150255006514521,1.0185731364442587,1.0099749656944181,1.0405532491495868
157,785,13.083333333333334,0.88,0.775,2999.25,1.0000123244176324,1.0449786013220728,1.016483340127032,650,611,0,0,0,66.78510832457509,optimization,0,0,0,no action needed,False,1.0000338640586541,1.0000123244176324,1.035398621464924,1.0182008467436467,1.0061785875310545,1.0094457288241876,1.0048232925892324,1.0039303004326097,1.0094457261816763,1.008512079024339,1.0449786013220728,1.039350406915217,1.0149438099091779,1.0185080805093247,1.009852744164977,1.040118427943783
158,790,13.166666666666666,0.88,0.77,2979.9,1.0000121729367824,1.044408849246356,1.016343578040086,650,611,0,0,0,66.08252303428569,optimization,0,0,0,no action needed,False,1.0000337224197564,1.0000121729367824,1.0353981198551818,1.018122954370339,1.006064034681941,1.0093271521077802,1.0048041725009889,1.0039061354445873,1.009327149449151,1.008389211957332,1.044408849246356,1.0389852063159943,1.0148619773193426,1.018442874168066,1.0097304640679243,1.0396830517998517
159,795,13.25,0.88,0.765,2960.55,1.000012019603255,1.0438395547655333,1.0162037098324739,650,611,0,0,0,65.38994710919843,optimization,0,0,0,no action needed,False,1.0000335793728146,1.000012019603255,1.0353976155861497,1.01804491971702,1.0059493046793724,1.0092085099414974,1.0047854687460922,1.0038823889111574,1.0092085072667414,1.0082662760243022,1.0438395547655333,1.0386184210776936,1.0147800082034941,1.0183775216228705,1.0096081326660313,1.039247129135557
160,800,13.333333333333334,0.88,0.76,2941.2,1.000011864414734,1.0432707144475444,1.0160637345782428,650,611,0,0,0,64.70738592199443,optimization,0,0,0,no action needed,False,1.000033434915971,1.000011864414734,1.035397108653464,1.0179667423070615,1.0058343968457277,1.0090898013582132,1.0047671812034096,1.0038590607165991,1.0090897986673217,1.0081432702319038,1.0432707144475444,1.0382500489115845,1.0146979019686255,1.018312022442926,1.0094857489651685,1.0388106572016305
161,805,13.416666666666666,0.88,0.755,2921.85,1.0000117073699089,1.0427023326648723,1.0159236524588269,650,611,0,0,0,64.03484930862773,optimization,0,0,0,no action needed,False,1.0000332890483057,1.0000117073699089,1.035396599056064,1.0178884220244178,1.0057193108694176,1.008971026279427,1.0047493106109449,1.003836151609373,1.0089710235723917,1.0080201944824603,1.0427023326648723,1.0378800869369398,1.0146156585363342,1.0182463765500271,1.0093633128729387,1.0383736368574072
162,810,13.5,0.88,0.75,2902.5,1.000011548466506,1.0421344125374352,1.0157834631095013,650,611,0,0,0,63.372346098164314,optimization,0,0,0,no action needed,False,1.0000331417680592,1.000011548466506,1.0353960867903507,1.017809958430396,1.005604046113459,1.008852183945197,1.004731857597249,1.0038136622289526,1.0088521812220093,1.007897047994204,1.0421344125374352,1.0375085306149554,1.0145332773889952,1.0181805835442994,1.0092408236137618,1.0379360674961902
